StudentID,Age,City_Tier,State,10th_Percentage,12th_Percentage,Entrance_Exam_Score,Course_Name,Department,Fee_Payment_Status,Scholarship_Recipient,Extracurricular_Activity_Count,Avg_Attendance,Final_CGPA,Is_Dropout,Joining_Year
11727,21,Tier 2,Telangana,68.34,59.18,78.62,B.Com,Commerce,Delayed,Yes,0,55.5,8.948193726763675,1,2023
11728,21,Tier 3,Tamil Nadu,64.53,68.17,96.19,B.Sc in Physics,Science,On-Time,No,2,61.44,9.03391361228439,0,2021
11729,19,Tier 3,Rajasthan,57.46,50.0,65.82,B.Tech in Mechanical,Engineering,Delayed,No,3,57.39,7.032002762342978,0,2023
11730,19,Tier 3,Uttar Pradesh,61.27,62.84,89.73,B.Sc in Physics,Science,Delayed,Yes,1,58.16,9.3454213681532,0,2021
11731,20,Tier 2,Rajasthan,68.7,72.73,84.46,B.Tech in Electronics,Engineering,On-Time,Yes,3,60.49,8.215675077830772,0,2024
11732,18,Tier 3,Tamil Nadu,83.99,79.38,83.83,B.Tech in Mechanical,Engineering,On-Time,Yes,0,56.69,8.900075859092572,0,2023
11733,20,Tier 3,Delhi,83.97,79.46,97.05,B.Sc in Physics,Science,On-Time,No,1,61.48,8.622123003495524,0,2024
11734,20,Tier 1,Tamil Nadu,83.63,76.0,68.54,B.Tech in Electronics,Engineering,On-Time,Yes,2,49.74,8.036625342222948,0,2021
11735,20,Tier 3,Maharashtra,70.05,61.22,49.04,B.Tech in Computer Science,Engineering,On-Time,No,0,49.93,7.204021491173777,1,2022
11736,19,Tier 3,Gujarat,82.78,74.39,41.53,B.Com,Commerce,Delayed,Yes,1,50.76,7.10970320200564,0,2024
11737,19,Tier 1,Delhi,69.16,66.87,48.08,B.Tech in Computer Science,Engineering,On-Time,No,1,57.2,7.3959106734638,1,2022
11738,19,Tier 3,West Bengal,76.15,70.66,90.91,B.Tech in Mechanical,Engineering,Delayed,No,1,61.59,9.126562568389676,1,2024
11739,18,Tier 3,West Bengal,60.85,51.46,86.82,B.Tech in Mechanical,Engineering,On-Time,Yes,3,70.12,8.592587463025396,0,2022
11740,19,Tier 3,Gujarat,69.97,72.74,70.71,B.Sc in Physics,Science,On-Time,No,5,57.3,6.94512376996114,0,2023
11741,18,Tier 2,Karnataka,72.42,68.77,96.33,B.Tech in Electronics,Engineering,Delayed,Yes,5,62.95,9.342546085015035,0,2024
11742,22,Tier 1,Uttar Pradesh,80.14,72.63,54.66,B.Tech in Computer Science,Engineering,On-Time,Yes,4,61.63,7.010602970622081,0,2021
11743,22,Tier 2,Tamil Nadu,57.91,61.31,53.68,BBA,Management,On-Time,Yes,1,64.11,7.162464470109305,0,2023
11744,21,Tier 3,Maharashtra,65.76,66.76,49.97,B.Tech in Electronics,Engineering,Delayed,Yes,4,51.67,7.5,1,2022
11745,22,Tier 3,Karnataka,83.03,84.54,98.55,B.Tech in Computer Science,Engineering,Delayed,Yes,2,68.04,9.592825090650887,0,2022
11746,19,Tier 3,Tamil Nadu,56.43,50.0,62.5,BBA,Management,Defaulted,No,2,58.07,7.965392590333504,1,2023
11747,18,Tier 1,Telangana,76.07,70.17,89.62,B.Tech in Electronics,Engineering,On-Time,Yes,2,58.75,8.69527792902393,1,2022
11748,22,Tier 1,Karnataka,75.5,68.4,63.08,B.Tech in Electronics,Engineering,On-Time,Yes,2,50.07,7.429576067334984,0,2022
11749,19,Tier 2,Rajasthan,81.84,85.05,41.43,BBA,Management,On-Time,No,4,63.55,6.256005878706627,0,2021
11750,20,Tier 2,Uttar Pradesh,73.72,64.45,66.36,B.Sc in Physics,Science,On-Time,No,3,50.93,8.40467958784664,1,2021
11751,20,Tier 3,Maharashtra,88.84,93.11,83.03,B.Sc in Physics,Science,On-Time,No,0,56.28,8.707427672298506,0,2022
11752,22,Tier 2,Delhi,88.69,89.61,65.57,B.Tech in Electronics,Engineering,Defaulted,No,2,51.56,7.783890171523326,1,2024
11753,20,Tier 1,Rajasthan,67.13,58.7,74.28,B.Tech in Mechanical,Engineering,Delayed,No,2,53.93,8.487420779298986,1,2024
11754,20,Tier 3,Maharashtra,84.03,83.51,59.46,B.Tech in Computer Science,Engineering,Defaulted,No,1,63.25,7.97,1,2024
11755,18,Tier 1,Tamil Nadu,85.13,88.31,67.06,BBA,Management,On-Time,No,0,54.8,7.766100474198293,0,2024
11756,22,Tier 1,Tamil Nadu,76.87,70.28,91.14,B.Tech in Mechanical,Engineering,On-Time,No,2,65.52,9.525999316340528,0,2021
11757,22,Tier 2,Telangana,55.86,60.79,78.97,BBA,Management,Defaulted,Yes,3,54.56,9.259855400469243,0,2023
11758,21,Tier 2,Gujarat,89.52,81.71,67.73,B.Tech in Mechanical,Engineering,On-Time,No,5,54.25,7.826142195471197,0,2024
11759,21,Tier 3,Maharashtra,81.26,77.44,75.48,B.Tech in Electronics,Engineering,Delayed,No,4,51.02,8.77,1,2022
11760,18,Tier 3,West Bengal,73.75,66.96,86.99,B.Sc in Physics,Science,Delayed,No,0,66.95,9.169742007374138,0,2023
11761,19,Tier 3,West Bengal,55.79,59.51,61.74,B.Tech in Electronics,Engineering,On-Time,No,2,54.65,7.79230966030385,0,2021
11762,20,Tier 3,West Bengal,83.77,81.67,95.59,B.Sc in Physics,Science,On-Time,No,1,57.44,8.392958804214095,0,2023
11763,22,Tier 2,Karnataka,71.73,71.83,69.94,B.Com,Commerce,On-Time,Yes,3,60.87,8.960760175461898,1,2022
11764,20,Tier 3,Uttar Pradesh,62.42,53.85,75.4,B.Tech in Electronics,Engineering,On-Time,No,4,53.15,8.124395250141836,0,2022
11765,18,Tier 1,Telangana,71.75,62.58,65.27,B.Tech in Electronics,Engineering,On-Time,No,5,50.17,8.26,1,2024
11766,18,Tier 1,Andhra Pradesh,63.46,57.15,84.22,B.Sc in Physics,Science,On-Time,No,4,59.87,8.829383161872933,1,2021
11767,18,Tier 3,Delhi,84.85,81.26,57.73,B.Tech in Electronics,Engineering,On-Time,Yes,4,46.85,6.51485680894881,0,2024
11768,18,Tier 3,West Bengal,95.94,86.18,80.12,B.Sc in Physics,Science,On-Time,No,1,62.9,8.467617419212916,0,2024
11769,21,Tier 1,Gujarat,68.18,64.93,85.9,B.Tech in Computer Science,Engineering,Delayed,No,1,65.47,7.674135877680929,0,2021
11770,19,Tier 2,Rajasthan,81.55,84.36,90.85,B.Sc in Physics,Science,On-Time,No,4,62.42,8.696746395279186,0,2024
11771,18,Tier 3,Karnataka,96.6,94.96,69.88,BBA,Management,On-Time,No,0,51.4,8.014285250226603,0,2024
11772,20,Tier 1,Gujarat,58.2,55.49,48.3,B.Tech in Electronics,Engineering,On-Time,Yes,2,50.66,6.389787682750149,0,2024
11773,22,Tier 1,Rajasthan,89.42,89.65,44.66,B.Tech in Mechanical,Engineering,On-Time,Yes,5,51.37,6.554444026815173,0,2022
11774,21,Tier 3,Uttar Pradesh,63.19,54.61,66.61,BBA,Management,On-Time,Yes,0,72.07,7.737609414641751,0,2021
11775,18,Tier 3,Delhi,92.89,93.55,50.14,B.Tech in Mechanical,Engineering,Delayed,No,3,53.7,6.905299829056119,0,2021
11776,18,Tier 3,Karnataka,68.46,72.18,96.06,B.Tech in Mechanical,Engineering,On-Time,Yes,5,60.1,9.657866780879829,0,2023
11777,18,Tier 2,Telangana,81.28,72.61,96.76,B.Sc in Physics,Science,Delayed,No,4,61.67,9.486357587136508,0,2022
11778,20,Tier 1,Rajasthan,68.62,68.37,89.41,B.Tech in Mechanical,Engineering,On-Time,Yes,3,57.36,8.37115665749459,0,2022
11779,21,Tier 1,Delhi,67.9,64.53,86.54,BBA,Management,On-Time,Yes,2,48.78,8.864700706711345,0,2021
11780,20,Tier 1,Uttar Pradesh,93.8,85.21,56.46,B.Tech in Mechanical,Engineering,On-Time,No,1,58.83,7.004514097228478,0,2022
11781,21,Tier 2,Andhra Pradesh,92.74,83.53,66.21,B.Tech in Electronics,Engineering,On-Time,No,1,55.69,7.424543911464448,1,2024
11782,20,Tier 2,Telangana,61.63,52.65,75.16,B.Sc in Physics,Science,On-Time,Yes,5,58.64,7.713324235219926,0,2023
11783,22,Tier 1,Maharashtra,93.66,84.97,72.66,B.Tech in Mechanical,Engineering,Delayed,Yes,2,55.87,8.318105214370936,0,2022
11784,22,Tier 2,Delhi,63.83,54.57,74.92,B.Tech in Mechanical,Engineering,On-Time,Yes,5,58.1,8.605653747193852,0,2022
11785,18,Tier 3,West Bengal,80.11,81.1,56.91,BBA,Management,On-Time,Yes,4,58.62,7.860643766023724,0,2024
11786,22,Tier 1,Maharashtra,70.38,63.02,42.27,B.Tech in Computer Science,Engineering,On-Time,No,3,54.85,6.152846055343661,0,2024
11787,18,Tier 3,Rajasthan,72.77,63.03,63.95,B.Tech in Electronics,Engineering,On-Time,No,2,66.09,6.68047763584435,0,2023
11788,20,Tier 3,Maharashtra,97.75,89.04,62.85,B.Tech in Electronics,Engineering,Delayed,Yes,0,54.26,7.905870137035038,0,2021
11789,18,Tier 2,Rajasthan,68.87,69.48,56.94,B.Tech in Mechanical,Engineering,On-Time,No,0,59.38,7.044750578911518,1,2024
11790,20,Tier 3,Telangana,65.53,64.94,87.01,B.Tech in Electronics,Engineering,On-Time,No,2,67.47,8.565546111186892,0,2022
11791,18,Tier 1,Tamil Nadu,84.48,77.96,58.92,B.Sc in Physics,Science,On-Time,No,1,57.94,7.452790835188339,1,2021
11792,19,Tier 2,Andhra Pradesh,88.71,87.04,60.32,B.Tech in Mechanical,Engineering,On-Time,No,0,48.31,7.003206031146982,0,2024
11793,20,Tier 1,Delhi,97.29,92.95,80.81,B.Com,Commerce,Defaulted,Yes,2,55.51,8.19679551968613,1,2021
11794,22,Tier 1,Telangana,64.3,57.72,67.9,B.Sc in Physics,Science,On-Time,Yes,3,59.84,7.380354144306978,0,2021
11795,18,Tier 2,West Bengal,63.54,56.37,65.9,B.Tech in Mechanical,Engineering,On-Time,Yes,3,50.23,8.193138838983979,1,2023
11796,19,Tier 2,Rajasthan,84.15,86.23,78.81,B.Sc in Physics,Science,On-Time,Yes,4,66.51,8.440399397362663,0,2022
11797,21,Tier 3,Telangana,79.89,71.73,86.08,B.Tech in Mechanical,Engineering,Delayed,No,0,54.8,8.511888057676757,0,2021
11798,22,Tier 2,Karnataka,55.69,60.6,85.91,B.Tech in Mechanical,Engineering,On-Time,No,1,61.83,8.775174117610058,1,2023
11799,22,Tier 2,Maharashtra,63.82,53.89,51.42,B.Tech in Computer Science,Engineering,On-Time,No,2,62.18,7.57,1,2022
11800,22,Tier 1,Rajasthan,59.49,56.04,78.95,B.Sc in Physics,Science,Delayed,No,4,63.06,8.497133007095378,1,2021
11801,18,Tier 2,Karnataka,80.28,80.61,91.07,B.Tech in Electronics,Engineering,Defaulted,No,0,49.84,9.011665615421297,0,2023
11802,19,Tier 1,Delhi,78.98,76.01,55.6,B.Sc in Physics,Science,On-Time,No,2,54.56,7.877233914430983,0,2024
11803,22,Tier 3,Rajasthan,74.69,68.65,47.99,B.Tech in Computer Science,Engineering,On-Time,Yes,4,50.31,6.832742292304848,0,2024
11804,21,Tier 1,Andhra Pradesh,91.2,93.03,70.92,B.Sc in Physics,Science,On-Time,Yes,1,59.92,8.430184511157085,0,2022
11805,21,Tier 3,Tamil Nadu,58.35,51.07,97.41,B.Tech in Computer Science,Engineering,Delayed,No,5,64.25,9.032350410901616,1,2021
11806,21,Tier 2,Rajasthan,60.8,57.88,88.67,BBA,Management,Delayed,No,5,59.59,8.656929200881594,0,2023
11807,19,Tier 2,West Bengal,83.55,84.04,55.52,B.Com,Commerce,Defaulted,No,0,53.19,7.561330414996237,1,2023
11808,22,Tier 2,Karnataka,85.84,76.92,72.87,B.Sc in Physics,Science,On-Time,No,3,53.81,8.64,1,2024
11809,18,Tier 2,Tamil Nadu,72.26,69.8,77.84,B.Tech in Computer Science,Engineering,On-Time,No,3,58.96,8.756748159348826,1,2022
11810,21,Tier 3,Maharashtra,89.37,93.24,75.69,B.Tech in Computer Science,Engineering,On-Time,No,3,53.6,8.880002076912755,1,2022
11811,21,Tier 3,Uttar Pradesh,84.71,77.64,40.25,B.Sc in Physics,Science,Defaulted,No,3,52.91,6.88566656975013,1,2021
11812,18,Tier 3,Maharashtra,74.24,69.83,80.05,BBA,Management,On-Time,No,1,52.23,7.649777781089521,0,2021
11813,20,Tier 3,Telangana,68.18,63.11,59.97,BBA,Management,Delayed,Yes,5,50.78,7.808296761937474,1,2021
11814,22,Tier 2,Gujarat,70.44,65.85,73.1,B.Tech in Electronics,Engineering,Delayed,No,2,53.91,8.667142860823173,1,2023
11815,18,Tier 3,Tamil Nadu,96.55,99.0,96.61,BBA,Management,Delayed,Yes,2,69.12,9.37820870095286,1,2021
11816,21,Tier 2,Karnataka,82.36,75.89,82.44,B.Com,Commerce,On-Time,No,4,56.42,9.2723195066092,0,2021
11817,20,Tier 1,Uttar Pradesh,81.39,83.91,73.63,B.Tech in Computer Science,Engineering,On-Time,No,5,56.2,8.21370546385979,1,2021
11818,21,Tier 3,Telangana,79.42,79.0,90.07,B.Com,Commerce,On-Time,Yes,3,61.14,8.917350766617021,0,2024
11819,19,Tier 3,Delhi,65.29,65.36,78.26,B.Tech in Mechanical,Engineering,On-Time,Yes,1,55.01,8.252811125385438,0,2021
11820,21,Tier 3,Uttar Pradesh,61.54,51.96,70.14,B.Tech in Electronics,Engineering,Delayed,No,1,58.44,8.226450899098367,1,2021
11821,19,Tier 2,Karnataka,72.4,63.42,82.11,B.Tech in Mechanical,Engineering,On-Time,No,3,50.54,9.014744334931663,1,2021
11822,19,Tier 3,Tamil Nadu,80.32,78.8,89.23,BBA,Management,On-Time,Yes,3,58.8,9.036185545083375,1,2021
11823,22,Tier 1,Maharashtra,73.03,64.26,46.17,B.Com,Commerce,Defaulted,No,4,59.95,7.029560151667615,1,2022
11824,18,Tier 3,Tamil Nadu,67.85,65.42,92.91,B.Tech in Computer Science,Engineering,Delayed,No,4,52.24,7.851491675311992,0,2023
11825,21,Tier 1,Maharashtra,70.09,65.54,95.6,B.Tech in Mechanical,Engineering,On-Time,Yes,5,59.62,9.93055809022466,0,2022
11826,21,Tier 3,Uttar Pradesh,91.23,90.46,51.05,BBA,Management,On-Time,Yes,5,54.01,6.836215955835616,0,2023
11827,18,Tier 3,Uttar Pradesh,67.89,63.08,55.79,B.Tech in Computer Science,Engineering,Defaulted,Yes,3,59.69,7.585879763527358,1,2023
11828,18,Tier 2,West Bengal,91.71,93.28,77.53,B.Com,Commerce,Defaulted,No,2,52.78,8.705818681343734,0,2022
11829,22,Tier 2,Delhi,66.95,60.82,64.44,B.Tech in Computer Science,Engineering,On-Time,No,2,62.06,7.671354724225437,0,2024
11830,21,Tier 3,Rajasthan,68.08,67.53,89.81,BBA,Management,Delayed,Yes,1,53.94,9.49,1,2022
11831,22,Tier 2,Uttar Pradesh,87.71,89.92,58.33,BBA,Management,On-Time,Yes,3,63.99,8.058037938527265,0,2022
11832,22,Tier 3,Delhi,93.31,92.04,74.15,B.Tech in Computer Science,Engineering,On-Time,Yes,2,57.21,7.82139117538776,0,2021
11833,18,Tier 2,Delhi,83.25,79.64,90.44,BBA,Management,Delayed,Yes,4,55.52,8.71144432101555,0,2023
11834,22,Tier 1,Tamil Nadu,77.06,70.8,71.92,B.Tech in Electronics,Engineering,On-Time,No,4,57.37,7.567178324812923,0,2021
11835,19,Tier 1,Tamil Nadu,92.53,83.35,73.62,BBA,Management,On-Time,No,3,59.47,7.4462086890791666,0,2024
11836,21,Tier 1,Andhra Pradesh,66.91,63.87,93.47,B.Tech in Mechanical,Engineering,On-Time,Yes,5,65.61,9.075267605249891,0,2021
11837,18,Tier 3,West Bengal,72.56,74.02,98.02,B.Tech in Computer Science,Engineering,On-Time,No,2,61.18,8.938367062338726,1,2024
11838,20,Tier 2,Maharashtra,84.34,81.15,59.39,B.Com,Commerce,On-Time,No,5,63.4,7.435065698578496,0,2024
11839,18,Tier 3,Rajasthan,58.12,50.0,57.2,B.Tech in Computer Science,Engineering,Defaulted,No,5,55.57,7.874592154475852,0,2023
11840,22,Tier 3,West Bengal,61.6,51.62,40.69,B.Com,Commerce,On-Time,No,2,54.01,6.395295656299803,1,2022
11841,22,Tier 2,Telangana,62.66,65.38,58.3,B.Tech in Electronics,Engineering,On-Time,No,1,59.03,7.563915552576088,0,2024
11842,19,Tier 3,Uttar Pradesh,90.91,81.16,66.14,BBA,Management,On-Time,Yes,0,62.53,7.077947323615066,0,2023
11843,19,Tier 3,Andhra Pradesh,55.18,58.37,78.23,B.Tech in Electronics,Engineering,On-Time,No,0,60.2,8.865767143333603,1,2021
11844,19,Tier 2,Telangana,65.42,63.48,92.94,B.Tech in Electronics,Engineering,On-Time,Yes,3,53.99,8.86895114282068,0,2021
11845,19,Tier 2,Tamil Nadu,55.82,54.52,55.28,B.Sc in Physics,Science,On-Time,No,5,52.75,7.230470115966852,0,2022
11846,19,Tier 1,Telangana,92.29,86.05,41.37,BBA,Management,On-Time,Yes,3,62.42,6.795076371043798,1,2022
11847,20,Tier 1,Maharashtra,58.63,60.66,48.01,BBA,Management,On-Time,Yes,5,50.24,7.435414144335538,1,2022
11848,18,Tier 2,Tamil Nadu,97.47,93.65,67.88,B.Com,Commerce,On-Time,No,2,54.95,8.06682916530556,1,2023
11849,20,Tier 3,Tamil Nadu,75.93,69.54,55.92,B.Tech in Electronics,Engineering,Defaulted,No,0,54.68,6.596801059357614,0,2023
11850,19,Tier 1,Andhra Pradesh,74.25,70.86,92.06,BBA,Management,On-Time,Yes,4,52.07,9.207708468882062,0,2022
11851,22,Tier 1,Rajasthan,68.16,70.38,69.9,B.Sc in Physics,Science,On-Time,No,4,60.31,8.23096314049604,1,2022
11852,18,Tier 1,Karnataka,68.72,65.51,72.23,B.Com,Commerce,On-Time,Yes,1,62.9,8.194651404004212,0,2022
11853,21,Tier 1,Maharashtra,88.54,87.33,41.73,B.Sc in Physics,Science,Defaulted,No,1,55.53,5.54310392484055,0,2024
11854,22,Tier 1,Tamil Nadu,85.75,89.61,94.41,B.Tech in Computer Science,Engineering,On-Time,Yes,0,61.45,9.503791655453949,0,2023
11855,22,Tier 2,Gujarat,74.89,70.91,82.09,B.Sc in Physics,Science,Delayed,Yes,2,56.8,7.553206427151091,0,2021
11856,19,Tier 1,Tamil Nadu,76.24,76.52,72.12,B.Tech in Computer Science,Engineering,On-Time,No,1,59.27,8.61,1,2022
11857,18,Tier 1,Maharashtra,74.77,69.89,50.67,B.Tech in Electronics,Engineering,On-Time,No,0,50.43,5.764821578563698,0,2023
11858,18,Tier 2,Uttar Pradesh,81.49,85.25,81.57,BBA,Management,On-Time,No,1,47.73,8.642800856368359,0,2021
11859,19,Tier 2,Tamil Nadu,56.17,50.0,81.91,BBA,Management,On-Time,Yes,0,50.14,8.5617657339485,0,2022
11860,22,Tier 2,Rajasthan,63.73,55.76,95.12,B.Tech in Mechanical,Engineering,On-Time,No,3,52.72,8.788273006063154,0,2021
11861,20,Tier 1,Tamil Nadu,81.02,77.2,91.54,B.Tech in Computer Science,Engineering,Defaulted,Yes,1,57.36,7.863207556910474,0,2022
11862,22,Tier 3,Uttar Pradesh,93.87,93.32,89.69,B.Com,Commerce,On-Time,No,0,64.89,9.202152836699195,0,2021
11863,22,Tier 3,Andhra Pradesh,95.05,99.0,83.9,B.Com,Commerce,On-Time,No,5,53.2,9.040622755407885,1,2023
11864,19,Tier 3,Andhra Pradesh,95.67,85.8,83.27,B.Sc in Physics,Science,On-Time,Yes,1,59.81,9.389359515660075,0,2021
11865,21,Tier 1,West Bengal,67.23,66.58,57.43,B.Tech in Electronics,Engineering,On-Time,Yes,0,58.79,7.011568083051089,0,2022
11866,19,Tier 1,Telangana,97.14,91.36,60.66,BBA,Management,On-Time,No,0,61.25,6.578942268982563,0,2024
11867,22,Tier 2,Delhi,85.52,80.54,66.08,B.Tech in Mechanical,Engineering,Delayed,No,3,53.55,8.09283973503278,1,2021
11868,19,Tier 1,Andhra Pradesh,94.02,93.82,94.64,BBA,Management,Delayed,No,4,57.0,9.73,1,2021
11869,18,Tier 1,Andhra Pradesh,89.46,88.11,79.0,B.Tech in Electronics,Engineering,On-Time,Yes,4,63.62,8.573370747895158,1,2021
11870,20,Tier 3,Maharashtra,84.26,79.53,98.93,B.Tech in Electronics,Engineering,On-Time,Yes,2,56.76,9.639474340533011,0,2021
11871,19,Tier 3,Andhra Pradesh,91.91,92.07,59.68,B.Tech in Computer Science,Engineering,On-Time,Yes,4,59.19,7.859302145772843,0,2023
11872,18,Tier 1,West Bengal,55.65,54.15,52.94,B.Tech in Computer Science,Engineering,On-Time,Yes,5,62.04,7.65,1,2023
11873,20,Tier 2,Maharashtra,92.89,89.21,42.07,B.Tech in Electronics,Engineering,On-Time,No,1,70.27,5.709201716813538,0,2023
11874,18,Tier 3,West Bengal,89.44,88.24,65.05,B.Tech in Electronics,Engineering,On-Time,Yes,4,58.66,7.312236123944594,0,2021
11875,18,Tier 2,West Bengal,72.44,72.62,87.54,B.Tech in Computer Science,Engineering,On-Time,No,0,59.75,8.598714271958741,0,2022
11876,20,Tier 3,Delhi,59.44,52.55,49.45,B.Tech in Electronics,Engineering,On-Time,No,5,54.68,7.47,1,2021
11877,21,Tier 1,Andhra Pradesh,72.8,76.82,83.69,B.Tech in Electronics,Engineering,Delayed,No,2,55.56,8.759883003631842,0,2023
11878,21,Tier 1,Tamil Nadu,83.03,76.35,70.2,B.Tech in Electronics,Engineering,On-Time,Yes,3,51.76,8.126716023213126,0,2024
11879,20,Tier 1,Rajasthan,77.32,67.8,92.51,B.Tech in Electronics,Engineering,On-Time,Yes,4,66.34,9.141730062147529,0,2022
11880,21,Tier 2,Tamil Nadu,90.88,94.71,73.27,B.Sc in Physics,Science,Delayed,Yes,2,49.71,7.531720662474323,0,2022
11881,22,Tier 3,Delhi,58.48,59.19,64.33,B.Com,Commerce,Delayed,Yes,4,56.61,7.542971371538945,0,2023
11882,18,Tier 2,West Bengal,93.62,88.73,50.94,B.Sc in Physics,Science,On-Time,No,2,56.28,5.548466290238573,0,2024
11883,22,Tier 2,Maharashtra,61.87,53.17,80.46,B.Com,Commerce,Defaulted,Yes,0,55.04,7.90468781547057,1,2024
11884,19,Tier 2,Karnataka,82.79,80.04,56.16,B.Com,Commerce,Delayed,Yes,2,50.32,7.761291260730747,0,2023
11885,21,Tier 1,Karnataka,97.72,90.46,62.94,B.Com,Commerce,Delayed,Yes,0,56.41,7.757268285209734,1,2021
11886,19,Tier 1,Rajasthan,67.25,65.55,69.72,BBA,Management,Delayed,No,5,55.87,8.49,1,2024
11887,19,Tier 3,Rajasthan,79.47,75.74,65.17,BBA,Management,Defaulted,No,2,53.49,8.24862660519048,1,2024
11888,20,Tier 2,Gujarat,75.71,73.27,70.95,B.Com,Commerce,On-Time,No,0,59.28,8.330140005478277,1,2023
11889,19,Tier 2,Uttar Pradesh,68.95,71.21,89.12,BBA,Management,On-Time,No,1,57.06,8.233170389519408,0,2024
11890,19,Tier 2,Telangana,55.11,50.0,69.97,B.Sc in Physics,Science,Delayed,Yes,4,60.78,7.622691262077994,0,2021
11891,22,Tier 1,Gujarat,92.26,84.54,84.03,B.Tech in Mechanical,Engineering,On-Time,No,2,53.26,8.050698535770195,1,2021
11892,20,Tier 2,Andhra Pradesh,64.12,66.89,44.2,B.Tech in Computer Science,Engineering,On-Time,No,0,61.89,7.21,1,2021
11893,21,Tier 1,Rajasthan,72.54,62.93,79.77,B.Tech in Computer Science,Engineering,On-Time,No,4,51.15,8.185190061193035,0,2024
11894,21,Tier 2,West Bengal,69.29,62.41,55.51,B.Tech in Computer Science,Engineering,On-Time,Yes,4,56.81,6.275678870238201,0,2022
11895,18,Tier 2,Andhra Pradesh,87.59,84.83,42.14,B.Tech in Computer Science,Engineering,On-Time,Yes,1,49.74,5.272671720015952,0,2022
11896,22,Tier 1,Tamil Nadu,80.83,75.51,57.36,B.Tech in Computer Science,Engineering,Delayed,No,1,54.34,6.8123567800302816,0,2021
11897,19,Tier 2,Maharashtra,82.55,73.43,60.56,B.Com,Commerce,On-Time,Yes,5,52.52,7.370993860600977,0,2023
11898,19,Tier 2,Karnataka,92.42,91.67,52.87,B.Tech in Computer Science,Engineering,On-Time,No,1,55.5,7.275937211915135,1,2021
11899,22,Tier 2,Karnataka,91.14,89.44,73.71,B.Tech in Computer Science,Engineering,Defaulted,No,0,56.6,8.495641615993435,1,2021
11900,19,Tier 3,West Bengal,56.64,50.77,76.77,B.Com,Commerce,On-Time,Yes,4,48.1,7.216351871283706,0,2024
11901,21,Tier 1,Uttar Pradesh,74.62,64.92,91.45,B.Tech in Mechanical,Engineering,Defaulted,No,4,58.57,8.845046879286741,1,2022
11902,21,Tier 1,Gujarat,93.3,91.25,41.73,B.Tech in Mechanical,Engineering,Delayed,No,1,54.89,7.09,1,2021
11903,21,Tier 1,Gujarat,77.31,79.59,63.98,BBA,Management,On-Time,No,2,57.35,7.05133880300553,0,2024
11904,18,Tier 2,Telangana,72.3,71.81,88.68,B.Com,Commerce,On-Time,Yes,0,53.74,8.951220595720503,1,2023
11905,22,Tier 1,Telangana,93.56,84.79,49.65,B.Tech in Computer Science,Engineering,On-Time,Yes,1,57.32,7.279247473450438,0,2022
11906,19,Tier 2,Delhi,60.72,61.21,96.03,B.Tech in Computer Science,Engineering,Defaulted,Yes,1,64.1,9.746085004652445,1,2021
11907,19,Tier 2,West Bengal,95.36,91.13,93.37,B.Tech in Computer Science,Engineering,On-Time,No,2,66.34,8.85069583487303,0,2023
11908,18,Tier 1,Maharashtra,58.35,58.75,77.54,BBA,Management,Delayed,Yes,4,64.94,8.605877501106917,1,2021
11909,21,Tier 3,Gujarat,62.46,63.56,79.82,B.Tech in Computer Science,Engineering,On-Time,Yes,2,68.47,9.14384084037715,0,2022
11910,21,Tier 3,Karnataka,83.74,82.4,84.13,B.Tech in Computer Science,Engineering,On-Time,No,4,55.48,9.21,1,2022
11911,22,Tier 1,West Bengal,71.1,62.95,92.2,B.Tech in Mechanical,Engineering,Defaulted,No,4,60.58,9.09226041235125,1,2022
11912,19,Tier 1,Gujarat,69.11,62.25,53.69,B.Tech in Electronics,Engineering,Delayed,Yes,0,55.95,6.483401382409038,0,2024
11913,22,Tier 1,West Bengal,96.1,92.7,54.33,B.Tech in Electronics,Engineering,On-Time,No,5,60.22,7.080257486484691,0,2023
11914,20,Tier 1,Rajasthan,93.19,93.67,69.37,BBA,Management,On-Time,No,3,62.82,8.101378216428284,0,2024
11915,22,Tier 3,Gujarat,94.61,87.83,71.23,B.Tech in Computer Science,Engineering,On-Time,No,3,62.07,7.322743700074396,0,2022
11916,18,Tier 2,Gujarat,69.68,68.39,79.49,B.Sc in Physics,Science,Delayed,Yes,0,52.93,7.945744412803489,0,2021
11917,21,Tier 3,West Bengal,93.97,98.29,63.62,B.Com,Commerce,Delayed,No,0,59.68,7.445137019886094,0,2024
11918,21,Tier 3,Tamil Nadu,59.35,57.09,93.63,B.Sc in Physics,Science,Defaulted,No,0,60.39,9.307592545145251,1,2023
11919,21,Tier 2,Rajasthan,75.79,65.92,68.83,B.Com,Commerce,Delayed,Yes,5,57.83,7.394285623056807,1,2023
11920,19,Tier 1,Karnataka,69.21,59.37,95.16,B.Tech in Computer Science,Engineering,On-Time,No,1,60.1,9.604604335029752,1,2021
11921,19,Tier 2,Uttar Pradesh,90.98,92.2,56.57,B.Tech in Computer Science,Engineering,On-Time,Yes,4,57.11,6.315658852296313,0,2023
